timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659643038575,318,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,318,0,0
1659643038587,284,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,284,0,0
1659643038545,304,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,303,0,0
1659643038530,299,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,299,0,0
1659643038763,225,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,225,0,109
1659643038799,205,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,205,0,0
1659643038776,238,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,238,0,115
1659643038918,108,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,108,0,0
1659643038918,140,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,140,0,0
1659643038989,169,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,169,0,0
1659643038918,244,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,244,0,109
1659643038918,320,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,320,0,123
1659643038918,327,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,327,0,123
1659643039015,246,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,246,0,0
1659643038918,362,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,362,0,123
1659643038918,363,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,363,0,123
1659643039004,284,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,284,0,0
1659643038918,376,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,376,0,123
1659643032053,7333,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,7333,0,7121
1659643039026,323,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,323,0,107
1659643039058,358,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,358,0,0
1659643039158,385,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,385,0,0
1659643039162,399,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,399,0,0
1659643039280,323,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,323,0,0
1659643039288,345,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,345,0,115
1659643039238,401,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,401,0,0
1659643039281,368,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,368,0,0
1659643039261,389,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,389,0,0
1659643039294,382,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,382,0,0
1659643039245,433,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,433,0,0
1659643039411,307,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,307,0,0
1659643039417,308,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,308,0,109
1659643039411,373,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,373,0,0
1659643039603,283,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,283,0,0
1659643039561,321,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,321,0,0
1659643039544,308,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,308,0,108
1659643039634,291,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,291,0,0
1659643039650,277,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,277,0,111
1659643039677,268,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,268,0,0
1659643039725,277,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,277,0,0
1659643039639,363,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,363,0,0
1659643039679,353,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,353,0,0
1659643039718,323,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,323,0,0
1659643039784,343,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,343,0,0
1659643039649,494,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,494,0,0
1659643039916,341,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,341,0,108
1659643039916,361,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,361,0,111
1659643039916,362,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,362,0,0
1659643039925,355,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,355,0,0
1659643039927,354,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,354,0,0
1659643040128,286,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,286,0,110
1659643040143,253,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,253,0,111
1659643040041,311,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,311,0,106
1659643040002,350,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,350,0,0
1659643040032,320,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,320,0,111
1659643040002,350,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,350,0,107
1659643040257,197,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,197,0,0
1659643040280,245,HTTP Request,200,OK,text,true,,929,12,12,https://swapi.dev/api/people/2/,245,0,109
1659643040278,255,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,255,0,0
1659643040281,268,HTTP Request,200,OK,text,true,,2662,12,12,https://swapi.dev/api/films/2/,268,0,0
1659643040277,339,HTTP Request,200,OK,text,true,,2579,12,12,https://swapi.dev/api/films/1/,339,0,0
1659643040419,237,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,237,0,0
1659643040419,269,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,269,0,0
1659643040419,300,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,300,0,0
1659643040525,205,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,205,0,0
1659643040419,317,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,317,0,0
1659643040454,288,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,288,0,0
1659643040419,337,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,337,0,0
1659643040549,222,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,222,0,112
1659643040646,346,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,346,0,115
1659643040657,345,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,345,0,0
1659643040646,391,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,391,0,115
1659643040616,424,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,424,0,0
1659643040647,395,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,395,0,120
1659643040646,396,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,396,0,117
1659643040688,371,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,371,0,0
1659643040646,425,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,425,0,112
1659643040736,336,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,336,0,0
1659643040731,350,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,350,0,0
1659643040742,353,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,353,0,121
1659643040719,376,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,376,0,0
1659643040646,453,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,453,0,122
1659643040756,359,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,359,0,0
1659643040771,440,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,440,0,0
1659643040992,344,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,344,0,0
1659643041037,308,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,308,0,0
1659643041042,305,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,305,0,0
1659643041072,361,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,361,0,110
1659643041095,336,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,336,0,106
1659643041071,355,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,355,0,0
1659643041059,361,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,361,0,112
1659643041042,378,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,378,0,0
1659643041002,389,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,389,0,113
1659643041040,345,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,345,0,113
1659643041095,370,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,370,0,0
1659643041081,384,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,384,0,111
1659643041100,375,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,375,0,0
1659643041115,363,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,363,0,111
1659643041211,327,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,327,0,0
1659643041336,315,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,315,0,0
1659643041345,329,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,329,0,0
1659643041446,355,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,355,0,0
1659643041446,371,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,371,0,0
1659643041446,374,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,374,0,0
1659643041347,496,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,496,0,0
1659643041475,471,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,471,0,0
1659643041465,470,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,470,0,0
1659643041446,464,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,464,0,0
1659643041446,448,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,448,0,0
1659643041465,427,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,427,0,0
1659643041446,431,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,431,0,0
1659643041539,326,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,326,0,106
1659643041446,418,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,418,0,0
1659643041651,311,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,311,0,110
1659643041478,485,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,485,0,0
1659643041674,292,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,292,0,108
1659643041801,229,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,229,0,109
1659643041817,262,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,262,0,0
1659643041821,325,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,325,0,0
1659643041843,316,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,316,0,106
1659643041950,375,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,375,0,0
1659643041963,480,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,480,0,0
1659643041966,477,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,477,0,0
1659643041950,478,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,478,0,0
1659643041950,478,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,478,0,0
1659643041950,463,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,463,0,107
1659643041950,448,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,448,0,0
1659643041950,448,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,448,0,112
1659643041950,432,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,432,0,0
1659643041950,518,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,518,0,114
1659643042079,389,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,389,0,114
1659643042146,322,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,322,0,107
1659643041962,506,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,506,0,0
1659643042030,439,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,439,0,0
1659643042159,314,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,314,0,0
1659643042326,186,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,186,0,132
1659643042467,263,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,263,0,0
1659643042468,354,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,354,0,0
1659643042467,357,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,357,0,109
1659643042467,390,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,390,0,0
1659643042468,391,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,391,0,0
1659643042467,399,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,399,0,108
1659643042468,400,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,400,0,0
1659643042467,404,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,404,0,114
1659643042512,396,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,396,0,0
1659643042468,440,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,440,0,0
1659643042469,439,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,439,0,0
1659643042467,425,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,425,0,0
1659643042473,419,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,419,0,0
1659643042467,410,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,410,0,0
1659643042730,260,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,260,0,0
1659643042866,274,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,274,0,0
1659643042857,294,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,294,0,0
1659643042823,345,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,345,0,0
1659643042859,313,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,313,0,0
1659643042825,359,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,359,0,0
1659643042871,322,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,322,0,0
1659643042868,354,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,354,0,122
1659643042970,291,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,291,0,121
1659643042970,295,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,295,0,0
1659643042970,328,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,328,0,124
1659643042990,382,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,382,0,109
1659643042970,415,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,415,0,0
1659643043140,337,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,337,0,0
1659643042970,448,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,448,0,123
1659643043168,337,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,337,0,109
1659643043151,379,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,379,0,112
1659643043193,366,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,366,0,0
1659643043222,341,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,341,0,0
1659643043173,408,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,408,0,107
1659643043265,328,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,328,0,107
1659643043184,411,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,411,0,0
1659643043372,284,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,284,0,0
1659643043261,410,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,410,0,0
1659643043298,401,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,401,0,0
1659643043385,370,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,369,0,129
1659643043488,304,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,304,0,0
1659643043488,339,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,339,0,110
1659643043559,273,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,273,0,112
1659643043530,350,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,350,0,0
1659643043596,389,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,389,0,107
1659643043505,436,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,436,0,0
1659643043581,360,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,360,0,0
1659643043593,332,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,332,0,0
1659643043563,432,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,432,0,0
1659643043671,329,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,329,0,0
1659643043656,356,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,356,0,0
1659643043827,247,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,247,0,0
1659643043755,351,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,351,0,0
1659643043699,407,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,407,0,0
1659643043832,324,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,324,0,0
1659643043792,374,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,374,0,0
1659643043880,300,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,300,0,0
1659643043989,228,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,228,0,0
1659643043989,286,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,286,0,0
1659643043989,298,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,298,0,0
1659643044001,286,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,286,0,108
1659643043996,293,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,293,0,110
1659643044107,233,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,233,0,105
1659643044012,342,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,342,0,112
1659643043989,375,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,375,0,0
1659643044156,330,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,330,0,0
1659643044166,303,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,303,0,108
1659643044074,380,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,380,0,0
1659643044106,304,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,304,0,0
1659643044181,349,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,349,0,108
1659643044275,295,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,295,0,107
1659643044289,302,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,302,0,0
1659643044287,306,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,306,0,108
1659643044217,400,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,400,0,0
1659643044287,330,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,330,0,0
1659643044354,265,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,265,0,0
1659643044364,256,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,256,0,106
1659643044490,213,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,213,0,0
1659643044340,384,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,384,0,0
1659643044490,327,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,327,0,107
1659643044490,362,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,362,0,110
1659643044490,386,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,386,0,112
1659643044591,303,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,303,0,0
1659643044530,371,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,371,0,0
1659643044617,356,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,356,0,111
1659643044617,351,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,351,0,0
1659643044570,372,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,372,0,0
1659643044619,386,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,386,0,0
1659643044593,412,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,412,0,0
1659643044703,330,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,330,0,0
1659643044620,416,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,416,0,0
1659643044724,396,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,396,0,0
1659643044852,299,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,299,0,0
1659643044901,259,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,259,0,0
1659643044817,361,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,361,0,0
1659643044894,345,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,345,0,111
1659643044876,465,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,465,0,0
1659643044995,406,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,406,0,113
1659643045033,375,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,375,0,115
1659643045005,413,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,413,0,112
1659643045151,354,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,354,0,0
1659643044994,490,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,490,0,0
1659643045005,456,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,456,0,0
1659643045120,341,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,341,0,107
1659643045036,404,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,404,0,0
1659643044994,446,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,446,0,0
1659643045160,384,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,384,0,111
1659643045239,314,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,314,0,0
1659643045178,454,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,454,0,0
1659643045341,299,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,299,0,0
1659643045401,274,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,274,0,0
1659643045408,368,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,368,0,0
1659643045507,273,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,273,0,0
1659643045418,367,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,367,0,0
1659643045507,300,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,300,0,110
1659643045507,313,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,313,0,0
1659643045507,338,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,338,0,110
1659643045507,363,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,363,0,113
1659643045544,332,HTTP Request,200,OK,text,true,,2579,18,18,https://swapi.dev/api/films/1/,332,0,0
1659643045507,389,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,389,0,114
1659643045553,440,HTTP Request,200,OK,text,true,,2662,18,18,https://swapi.dev/api/films/2/,440,0,0
1659643045633,360,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,360,0,105
1659643045640,376,HTTP Request,200,OK,text,true,,929,18,18,https://swapi.dev/api/people/2/,376,0,108
